order_id,customer_id,country,order_date,worker_id,total_paid
OR0010959,CU07015,IR,2023-01-07,WO00341,8.3
OR0010960,CU05394,UK,2025-11-02,WO00343,33.58
OR0010961,CU00045,CA,2025-05-16,WO00325,11.39
OR0010962,CU02834,IR,2021-03-16,WO00323,89.09
OR0010963,CU01059,UK,2016-09-26,WO00073,7.67
OR0010964,CU06028,CA,2026-03-16,WO00472,96.53
OR0010965,CU06392,UK,2025-06-28,WO00080,8.89
OR0010966,CU02124,UK,2026-03-16,WO00068,25.38
OR0010967,CU01990,UK,2017-10-31,WO00258,27.88
OR0010968,CU07143,UK,2025-03-22,WO00334,32.51
OR0010969,CU08594,CA,2025-11-14,WO00463,3.8
OR0010970,CU06967,UK,2023-12-20,WO00355,25.29
OR0010971,CU03336,UK,2022-05-06,WO00135,52.93
OR0010972,CU02822,CA,2025-09-30,WO00248,34.29
OR0010973,CU06661,CA,2025-12-18,WO00242,22.22
OR0010974,CU07329,UK,2021-12-26,WO00432,26.53
OR0010975,CU01120,CA,2022-09-17,WO00124,75.86999999999999
OR0010976,CU01231,UK,2020-01-25,WO00411,37.85
OR0010977,CU02506,UK,2020-08-14,WO00070,17.52
OR0010978,CU04264,CA,2025-11-02,WO00481,12.06
OR0010979,CU05701,UK,2018-10-10,WO00411,46.36
OR0010980,CU07622,CA,2022-05-03,WO00365,18.68
OR0010981,CU04627,CA,2025-02-26,WO00428,68.1
OR0010982,CU05479,IR,2026-03-02,WO00345,48.26
OR0010983,CU02636,CA,2026-02-24,WO00108,57.34
OR0010984,CU03045,CA,2023-02-24,WO00209,64.7165
OR0010985,CU00858,CA,2025-10-26,WO00453,11.06
OR0010986,CU02569,UK,2024-09-09,WO00396,62.315
OR0010987,CU04493,UK,2023-06-30,WO00194,34.845
OR0010988,CU07137,IR,2025-02-15,WO00028,80.73
OR0010989,CU07576,CA,2026-02-05,WO00250,135.85999999999999
OR0010990,CU02460,UK,2026-02-10,WO00384,39.86
OR0010991,CU00809,UK,2024-06-07,WO00349,126.47999999999999
OR0010992,CU01829,CA,2026-01-21,WO00069,54.019999999999996
OR0010993,CU00685,CA,2024-09-02,WO00218,70.055
OR0010994,CU06245,UK,2020-03-30,WO00353,80.17
OR0010995,CU08443,CA,2025-12-26,WO00123,27.669999999999998
OR0010996,CU03136,UK,2025-07-24,WO00115,73.78
OR0010997,CU07127,CA,2025-05-11,WO00020,61.29
OR0010998,CU02806,CA,2023-01-19,WO00299,13.54
OR0010999,CU08786,UK,2025-12-15,WO00175,39.53
OR0011000,CU08520,CA,2022-10-12,WO00103,132.74
OR0011001,CU02923,UK,2025-06-07,WO00117,65.85
OR0011002,CU01631,CA,2024-03-28,WO00440,49.49
OR0011003,CU07926,UK,2025-07-18,WO00335,99.32
OR0011004,CU03246,CA,2024-02-28,WO00094,113.88
OR0011005,CU00866,CA,2024-12-16,WO00492,49.25
OR0011006,CU03979,UK,2024-04-07,WO00254,60.410000000000004
OR0011007,CU03278,UK,2026-02-07,WO00327,15.81
OR0011008,CU06872,CA,2025-04-17,WO00420,50.910000000000004
OR0011009,CU01376,CA,2021-09-26,WO00209,46.47
OR0011010,CU04269,IR,2021-07-24,WO00267,12.200000000000001
OR0011011,CU05470,UK,2021-07-29,WO00356,15.11
OR0011012,CU06218,CA,2026-03-04,WO00295,129.07
OR0011013,CU08626,CA,2023-05-27,WO00478,4.09
OR0011014,CU05800,UK,2019-01-10,WO00109,30.05
OR0011015,CU04093,CA,2024-11-15,WO00120,86.2
OR0011016,CU00370,UK,2023-03-02,WO00051,34.38
OR0011017,CU04971,CA,2026-02-25,WO00463,23.97
OR0011018,CU08790,CA,2025-05-16,WO00105,55.24
OR0011019,CU05310,UK,2023-12-13,WO00349,28.68
OR0011020,CU03536,UK,2020-04-24,WO00335,34.95
OR0011021,CU00071,IR,2021-11-22,WO00121,33.46
OR0011022,CU04209,CA,2026-02-09,WO00099,25.52
OR0011023,CU01157,IR,2025-04-15,WO00134,44.85
OR0011024,CU07803,CA,2024-11-29,WO00477,47.690000000000005
OR0011025,CU05941,CA,2025-11-02,WO00259,54.05
OR0011026,CU04084,CA,2025-08-20,WO00044,32.06
OR0011027,CU05836,UK,2019-11-09,WO00095,59.269999999999996
OR0011028,CU01566,UK,2025-05-03,WO00247,9.290000000000001
OR0011029,CU01838,UK,2024-08-16,WO00291,42.96
OR0011030,CU00338,UK,2024-12-03,WO00277,28.09
OR0011031,CU07133,CA,2025-12-08,WO00295,33.9828
OR0011032,CU08248,UK,2024-05-19,WO00499,42.21
OR0011033,CU06851,CA,2025-07-24,WO00295,75.69
OR0011034,CU01306,UK,2025-09-19,WO00315,8.719999999999999
OR0011035,CU03244,IR,2023-03-29,WO00198,39.54
OR0011036,CU00683,CA,2023-09-28,WO00285,116.42999999999999
OR0011037,CU04347,UK,2017-10-17,WO00119,33.1
OR0011038,CU07760,CA,2025-05-25,WO00464,68.95
OR0011039,CU07223,IR,2025-07-27,WO00235,5.14
OR0011040,CU08570,IR,2024-06-24,WO00058,24.87
OR0011041,CU06861,IR,2025-09-18,WO00046,41.9025
OR0011042,CU02536,UK,2026-02-27,WO00167,27.07
OR0011043,CU03663,IR,2020-04-28,WO00336,13.899999999999999
OR0011044,CU07529,CA,2023-11-27,WO00464,26.7225
OR0011045,CU05378,CA,2026-01-13,WO00154,22.46
OR0011046,CU07083,CA,2025-11-26,WO00043,5.31
OR0011047,CU08514,CA,2025-04-27,WO00143,55.150000000000006
OR0011048,CU02114,CA,2023-11-20,WO00387,56.07
OR0011049,CU08031,CA,2025-09-13,WO00325,27.490000000000002
OR0011050,CU01089,CA,2023-05-30,WO00094,4.93
OR0011051,CU00172,IR,2025-08-09,WO00346,37.4728
OR0011052,CU05266,UK,2025-05-28,WO00432,80.81
OR0011053,CU03377,CA,2020-12-22,WO00120,18.81
OR0011054,CU07611,CA,2025-09-17,WO00100,98.3
OR0011055,CU03928,CA,2026-02-10,WO00319,73.755
OR0011056,CU05238,IR,2024-12-25,WO00314,50.8075
OR0011057,CU02917,IR,2022-12-27,WO00125,39.4
OR0011058,CU02808,UK,2023-12-16,WO00485,29.67
OR0011059,CU03671,CA,2024-10-22,WO00296,62.8075
OR0011060,CU03604,CA,2023-04-17,WO00457,26.96
OR0011061,CU06639,UK,2025-10-24,WO00189,58.91
OR0011062,CU00374,UK,2021-04-12,WO00082,39.62
OR0011063,CU04420,CA,2025-08-11,WO00299,36.155
OR0011064,CU06364,UK,2024-12-31,WO00439,120.96
OR0011065,CU00175,CA,2025-12-27,WO00365,35.94
OR0011066,CU05137,CA,2024-07-23,WO00200,27.93
OR0011067,CU03993,CA,2023-10-27,WO00242,67.8
OR0011068,CU01229,UK,2026-01-23,WO00476,72.8875
OR0011069,CU06579,CA,2023-12-01,WO00224,54.25
OR0011070,CU00755,UK,2021-06-17,WO00183,84.155
OR0011071,CU06265,UK,2023-01-07,WO00334,6.199999999999999
OR0011072,CU08141,CA,2022-06-13,WO00402,20.55
OR0011073,CU03657,CA,2025-08-21,WO00044,14.8
OR0011074,CU07788,UK,2022-02-18,WO00175,30.18
OR0011075,CU07265,UK,2021-04-14,WO00204,11.86
OR0011076,CU08438,UK,2021-06-14,WO00234,19.53
OR0011077,CU06724,CA,2024-09-30,WO00304,60.4128
OR0011078,CU00524,UK,2025-06-26,WO00416,73.33
OR0011079,CU04130,UK,2025-10-12,WO00282,97.77
OR0011080,CU06407,IR,2024-12-19,WO00345,50.722500000000004
OR0011081,CU05774,CA,2021-10-05,WO00404,6.574999999999999
OR0011082,CU02431,CA,2025-10-01,WO00152,51.6
OR0011083,CU05676,CA,2023-07-29,WO00264,20.4975
OR0011084,CU03259,UK,2024-08-24,WO00277,12.71
OR0011085,CU05560,CA,2025-02-14,WO00332,71.25
OR0011086,CU04673,CA,2025-12-14,WO00124,41.06999999999999
OR0011087,CU05011,UK,2019-02-03,WO00150,25.71
OR0011088,CU00840,UK,2023-11-22,WO00003,30.6
OR0011089,CU03476,IR,2021-09-13,WO00403,88.41
OR0011090,CU07616,CA,2026-02-26,WO00352,12.7
OR0011091,CU00739,UK,2026-02-18,WO00271,25.5
OR0011092,CU03902,CA,2025-02-26,WO00252,52.2
OR0011093,CU01709,UK,2024-01-21,WO00073,59.71
OR0011094,CU07270,CA,2023-07-13,WO00482,3.7800000000000002
OR0011095,CU00374,UK,2020-08-20,WO00313,39.55
OR0011096,CU01697,IR,2024-04-09,WO00461,41.230000000000004
OR0011097,CU01152,UK,2019-07-13,WO00385,32.69
OR0011098,CU02731,CA,2024-09-23,WO00358,12.79
OR0011099,CU00533,IR,2023-12-18,WO00328,47.79
OR0011100,CU02007,IR,2025-05-10,WO00336,46.39
OR0011101,CU00225,UK,2026-03-07,WO00095,60.08
OR0011102,CU05158,IR,2025-09-23,WO00314,22.05
OR0011103,CU01747,UK,2024-02-07,WO00376,63.8575
OR0011104,CU05352,UK,2025-05-29,WO00399,24.87
OR0011105,CU04044,CA,2024-07-07,WO00301,7.5200000000000005
OR0011106,CU04399,UK,2024-05-31,WO00318,20.74
OR0011107,CU08668,IR,2023-01-01,WO00351,52.86
OR0011108,CU04961,CA,2023-11-12,WO00422,41.7
OR0011109,CU05353,CA,2025-11-29,WO00242,8.3
OR0011110,CU05219,UK,2022-12-09,WO00310,46.24
OR0011111,CU00297,UK,2025-07-11,WO00150,34.44
OR0011112,CU07528,CA,2025-12-13,WO00089,53.94
OR0011113,CU03948,UK,2026-02-25,WO00199,28.575
OR0011114,CU01350,CA,2021-11-04,WO00227,56.4875
OR0011115,CU06158,UK,2025-12-25,WO00416,16.66
OR0011116,CU02333,UK,2025-03-19,WO00321,73.83
OR0011117,CU06017,CA,2023-07-06,WO00380,15.33
OR0011118,CU01288,CA,2025-08-21,WO00038,20.05
OR0011119,CU02104,IR,2025-01-11,WO00054,48.295
OR0011120,CU04137,CA,2025-07-08,WO00386,26.99
OR0011121,CU02111,UK,2022-12-31,WO00030,96.84
OR0011122,CU01736,UK,2016-10-13,WO00489,24.0
OR0011123,CU08767,CA,2025-09-11,WO00454,7.12
OR0011124,CU06097,CA,2023-02-17,WO00320,8.254999999999999
OR0011125,CU03819,CA,2023-07-25,WO00090,36.43
OR0011126,CU00034,UK,2022-04-18,WO00327,67.8625
OR0011127,CU03082,UK,2026-02-15,WO00405,62.8
OR0011128,CU06251,UK,2023-05-15,WO00334,37.5025
OR0011129,CU08251,IR,2024-04-01,WO00221,73.475
OR0011130,CU06286,CA,2026-01-23,WO00422,35.74
OR0011131,CU01248,CA,2025-12-26,WO00201,110.39999999999999
OR0011132,CU08654,UK,2025-12-26,WO00177,40.7
OR0011133,CU08554,UK,2024-09-06,WO00335,14.809999999999999
OR0011134,CU02197,UK,2022-10-09,WO00327,81.15
OR0011135,CU01309,CA,2022-04-20,WO00227,20.279999999999998
OR0011136,CU07011,UK,2020-04-13,WO00220,79.0327
OR0011137,CU03714,CA,2026-02-02,WO00143,17.52
OR0011138,CU06901,CA,2023-04-02,WO00380,60.46
OR0011139,CU04203,CA,2025-06-20,WO00191,33.81
OR0011140,CU04945,CA,2023-04-12,WO00211,68.72
OR0011141,CU03976,UK,2019-04-09,WO00005,122.7
OR0011142,CU07799,CA,2023-09-24,WO00139,28.560000000000002
OR0011143,CU03780,CA,2026-03-01,WO00188,68.46
OR0011144,CU01912,IR,2024-06-29,WO00267,74.47
OR0011145,CU07449,CA,2025-05-19,WO00209,18.23
OR0011146,CU03772,UK,2020-02-26,WO00313,36.550000000000004
OR0011147,CU08954,CA,2025-04-03,WO00153,48.47
OR0011148,CU02738,UK,2016-07-26,WO00258,36.92
OR0011149,CU04457,UK,2026-03-08,WO00029,20.35
OR0011150,CU03091,UK,2024-03-23,WO00115,25.82
OR0011151,CU07114,CA,2024-04-13,WO00428,72.56
OR0011152,CU02800,CA,2025-07-24,WO00288,43.48
OR0011153,CU06149,UK,2018-09-20,WO00399,31.34
OR0011154,CU01229,UK,2025-12-28,WO00141,74.28
OR0011155,CU08078,CA,2023-11-07,WO00464,43.88
OR0011156,CU00850,IR,2025-08-05,WO00215,50.6
OR0011157,CU04913,UK,2025-08-17,WO00342,102.22
OR0011158,CU03477,CA,2023-06-27,WO00233,39.07
OR0011159,CU05721,CA,2023-12-10,WO00390,10.45
OR0011160,CU03643,UK,2024-12-19,WO00150,65.81
OR0011161,CU02066,UK,2022-11-30,WO00219,54.94
OR0011162,CU05987,UK,2022-03-04,WO00254,34.605000000000004
OR0011163,CU08843,UK,2026-01-24,WO00158,48.22
OR0011164,CU04406,CA,2025-07-07,WO00259,7.2
OR0011165,CU08933,CA,2022-10-13,WO00209,22.07
OR0011166,CU00750,UK,2023-11-05,WO00321,59.67
OR0011167,CU04297,CA,2024-09-09,WO00069,29.75
OR0011168,CU08739,UK,2024-09-28,WO00095,149.36
OR0011169,CU00202,CA,2025-12-01,WO00395,23.33
OR0011170,CU03054,UK,2021-07-06,WO00073,23.819999999999997
OR0011171,CU03995,UK,2021-04-10,WO00207,88.1652
OR0011172,CU06902,UK,2025-11-18,WO00327,41.5
OR0011173,CU08139,CA,2024-06-27,WO00387,19.16
OR0011174,CU03218,UK,2025-09-11,WO00342,60.519999999999996
OR0011175,CU03122,CA,2023-03-02,WO00402,56.9625
OR0011176,CU02219,UK,2015-11-22,WO00210,53.32
OR0011177,CU07263,IR,2023-03-29,WO00180,32.01
OR0011178,CU03863,CA,2025-09-19,WO00089,48.21
OR0011179,CU08829,UK,2026-01-02,WO00040,15.64
OR0011180,CU01119,CA,2022-01-31,WO00354,81.999
OR0011181,CU05272,CA,2024-09-02,WO00479,70.38
OR0011182,CU02955,CA,2024-01-09,WO00205,14.67
OR0011183,CU05528,UK,2023-07-27,WO00334,33.4675
OR0011184,CU00225,UK,2023-09-09,WO00024,76.63
OR0011185,CU04055,UK,2022-06-11,WO00438,66.945
OR0011186,CU02115,IR,2023-01-24,WO00046,70.41
OR0011187,CU04395,CA,2024-06-09,WO00123,21.845
OR0011188,CU01004,UK,2020-08-15,WO00300,30.91
OR0011189,CU02682,CA,2025-09-26,WO00200,13.08
OR0011190,CU07295,CA,2024-06-25,WO00020,44.9
OR0011191,CU07953,CA,2023-12-22,WO00242,99.49
OR0011192,CU02801,IR,2024-11-08,WO00216,31.535
OR0011193,CU04615,UK,2024-08-06,WO00277,29.42
OR0011194,CU01300,UK,2020-08-23,WO00082,24.880000000000003
OR0011195,CU01585,CA,2025-12-14,WO00021,76.17
OR0011196,CU03240,CA,2024-03-28,WO00066,7.71
OR0011197,CU00735,CA,2024-09-05,WO00312,6.34
OR0011198,CU04759,UK,2019-03-04,WO00234,18.57
OR0011199,CU04748,UK,2025-07-04,WO00409,45.42
OR0011200,CU05843,UK,2025-06-03,WO00167,50.6
OR0011201,CU03247,CA,2026-03-07,WO00246,36.509
OR0011202,CU05995,CA,2024-06-15,WO00123,57.71
OR0011203,CU05325,IR,2022-08-09,WO00176,22.68
OR0011204,CU03025,UK,2025-10-11,WO00467,14.45
OR0011205,CU01170,CA,2024-12-27,WO00017,52.44
OR0011206,CU07354,CA,2025-05-16,WO00139,16.439999999999998
OR0011207,CU05097,IR,2026-02-20,WO00243,42.75
OR0011208,CU01411,UK,2022-03-27,WO00001,55.29
OR0011209,CU01640,IR,2024-05-12,WO00053,44.64
OR0011210,CU01237,IR,2025-11-01,WO00498,38.25
OR0011211,CU02958,IR,2025-10-30,WO00284,50.9
OR0011212,CU02617,CA,2026-02-27,WO00259,52.13
OR0011213,CU02843,CA,2025-02-23,WO00440,29.29
OR0011214,CU04651,CA,2026-03-15,WO00206,33.71
OR0011215,CU08339,CA,2025-06-28,WO00457,48.52
OR0011216,CU07095,CA,2026-02-16,WO00218,41.6125
OR0011217,CU00902,CA,2022-11-18,WO00420,63.705
OR0011218,CU02354,CA,2024-02-08,WO00143,36.205
OR0011219,CU05833,CA,2025-03-03,WO00446,68.64
OR0011220,CU07071,UK,2018-01-17,WO00005,8.59
OR0011221,CU01120,CA,2024-09-30,WO00420,69.24
OR0011222,CU05343,UK,2018-09-19,WO00119,73.9025
OR0011223,CU06317,IR,2024-07-08,WO00267,24.27
OR0011224,CU06221,UK,2025-10-08,WO00008,24.21
OR0011225,CU00565,UK,2017-03-28,WO00168,47.33
OR0011226,CU07148,CA,2024-05-08,WO00274,8.99
OR0011227,CU04767,UK,2024-12-20,WO00349,10.98
OR0011228,CU03696,UK,2017-08-24,WO00210,44.980000000000004
OR0011229,CU06233,UK,2022-05-04,WO00469,83.02000000000001
OR0011230,CU03442,UK,2025-09-08,WO00276,34.29
OR0011231,CU04629,CA,2025-03-26,WO00249,76.21
OR0011232,CU08829,UK,2021-10-21,WO00327,18.78
OR0011233,CU08267,UK,2020-03-06,WO00168,28.439999999999998
OR0011234,CU04599,CA,2025-01-30,WO00408,12.36
OR0011235,CU07572,IR,2025-02-15,WO00302,43.17
OR0011236,CU05582,UK,2021-04-22,WO00445,9.7
OR0011237,CU00365,IR,2023-12-08,WO00314,41.75
OR0011238,CU06951,IR,2025-06-22,WO00159,40.300000000000004
OR0011239,CU01083,CA,2026-02-14,WO00226,17.52
OR0011240,CU03915,CA,2024-08-06,WO00218,24.22
OR0011241,CU03504,UK,2024-12-30,WO00451,16.92
OR0011242,CU06693,UK,2026-03-08,WO00082,84.85
OR0011243,CU06864,UK,2026-02-17,WO00306,75.09
OR0011244,CU08898,UK,2019-06-06,WO00363,25.82
OR0011245,CU00262,CA,2024-03-29,WO00152,36.0
OR0011246,CU02784,UK,2025-11-13,WO00093,10.0125
OR0011247,CU03259,UK,2022-02-05,WO00310,43.21
OR0011248,CU08041,UK,2026-03-15,WO00485,45.6125
OR0011249,CU02175,UK,2015-07-14,WO00005,28.22
OR0011250,CU01648,IR,2024-09-07,WO00112,25.94
OR0011251,CU00188,CA,2024-09-27,WO00446,21.03
OR0011252,CU04051,IR,2024-02-16,WO00041,46.71
OR0011253,CU00888,UK,2025-07-28,WO00369,9.850000000000001
OR0011254,CU03102,CA,2024-05-17,WO00143,79.6
OR0011255,CU01951,UK,2019-06-07,WO00119,80.61999999999999
OR0011256,CU02316,IR,2023-04-15,WO00213,64.0
OR0011257,CU06036,UK,2025-07-31,WO00349,46.79
OR0011258,CU07727,UK,2026-02-07,WO00135,3.38
OR0011259,CU04693,UK,2026-02-17,WO00073,39.06
OR0011260,CU01880,IR,2025-05-31,WO00388,74.8
OR0011261,CU06418,UK,2024-10-20,WO00098,30.0
OR0011262,CU03764,CA,2024-12-17,WO00358,56.87
OR0011263,CU08040,UK,2025-09-07,WO00326,116.78999999999999
OR0011264,CU07076,CA,2025-04-23,WO00414,115.39000000000001
OR0011265,CU01478,UK,2022-11-23,WO00204,10.99
OR0011266,CU01838,UK,2022-08-18,WO00169,86.68
OR0011267,CU01684,UK,2019-10-13,WO00119,15.53
OR0011268,CU02699,IR,2022-07-31,WO00351,56.725
OR0011269,CU03186,UK,2026-01-14,WO00014,19.64
OR0011270,CU01436,UK,2025-09-19,WO00452,22.48
OR0011271,CU07386,CA,2025-02-09,WO00364,48.47
OR0011272,CU07482,IR,2026-03-01,WO00305,60.67
OR0011273,CU05555,CA,2025-11-27,WO00301,71.985
OR0011274,CU01182,CA,2024-04-15,WO00493,55.67
OR0011275,CU02374,CA,2025-12-19,WO00061,63.78
OR0011276,CU05918,IR,2026-03-02,WO00341,44.12
OR0011277,CU02190,UK,2022-10-14,WO00031,41.75
OR0011278,CU02506,UK,2023-01-08,WO00327,28.980000000000004
OR0011279,CU07174,UK,2024-12-29,WO00432,32.36
OR0011280,CU07795,CA,2026-01-28,WO00364,33.58
OR0011281,CU03174,UK,2025-03-22,WO00031,26.759999999999998
OR0011282,CU03200,UK,2016-11-03,WO00167,26.14
OR0011283,CU02885,CA,2022-12-26,WO00457,47.06
OR0011284,CU05883,UK,2018-01-29,WO00254,13.59
OR0011285,CU01271,IR,2022-09-14,WO00448,40.269999999999996
OR0011286,CU05013,IR,2022-07-12,WO00184,23.67
OR0011287,CU04735,IR,2025-09-09,WO00278,24.96
OR0011288,CU07102,UK,2025-08-20,WO00290,15.780000000000001
OR0011289,CU08550,UK,2023-11-16,WO00168,23.53
OR0011290,CU01339,CA,2024-11-18,WO00186,22.45
OR0011291,CU02581,UK,2023-05-21,WO00405,24.685
OR0011292,CU00164,UK,2019-09-16,WO00465,31.009999999999998
OR0011293,CU03496,IR,2020-08-02,WO00212,20.67
OR0011294,CU05882,UK,2022-10-27,WO00359,12.77
OR0011295,CU01948,UK,2018-06-06,WO00383,68.46000000000001
OR0011296,CU05361,UK,2024-11-10,WO00127,52.08
OR0011297,CU07040,CA,2025-08-28,WO00463,68.7425
OR0011298,CU08687,CA,2023-06-04,WO00394,101.36
OR0011299,CU08411,CA,2021-08-03,WO00462,39.31
OR0011300,CU03994,UK,2023-06-10,WO00088,105.42
OR0011301,CU05761,UK,2020-04-12,WO00119,114.63
OR0011302,CU02777,CA,2026-02-28,WO00241,58.545
OR0011303,CU01225,UK,2022-01-19,WO00254,25.200000000000003
OR0011304,CU02629,UK,2023-11-15,WO00055,26.245
OR0011305,CU00437,CA,2025-10-18,WO00039,65.96
OR0011306,CU04928,IR,2025-08-15,WO00185,38.18
OR0011307,CU08190,IR,2026-02-23,WO00063,71.59
OR0011308,CU00859,CA,2023-11-08,WO00224,24.962799999999998
OR0011309,CU02442,UK,2026-03-02,WO00430,9.08
OR0011310,CU06238,UK,2026-02-11,WO00378,29.07
OR0011311,CU07608,UK,2021-02-23,WO00348,20.97
OR0011312,CU07073,IR,2025-06-20,WO00238,27.130000000000003
OR0011313,CU07936,UK,2026-03-16,WO00014,65.82
OR0011314,CU06568,CA,2026-02-21,WO00209,40.150000000000006
OR0011315,CU00723,CA,2025-03-14,WO00103,53.43
OR0011316,CU07602,UK,2021-10-17,WO00374,6.19
OR0011317,CU06453,UK,2019-06-20,WO00374,44.46
OR0011318,CU00529,UK,2026-01-17,WO00427,53.73
OR0011319,CU00577,UK,2023-06-29,WO00080,56.7075
OR0011320,CU03154,UK,2024-12-23,WO00272,84.38
OR0011321,CU04673,CA,2025-09-04,WO00052,46.69
OR0011322,CU08299,CA,2025-05-06,WO00274,29.23
OR0011323,CU08614,CA,2026-01-22,WO00352,10.83
OR0011324,CU08143,UK,2026-01-26,WO00080,39.87
OR0011325,CU02957,UK,2024-07-23,WO00348,24.93
OR0011326,CU06456,CA,2025-09-11,WO00404,24.560000000000002
OR0011327,CU04528,CA,2026-03-04,WO00089,24.580000000000002
OR0011328,CU05873,UK,2022-05-13,WO00082,84.88
OR0011329,CU06632,UK,2025-11-04,WO00031,18.4
OR0011330,CU06349,UK,2026-02-21,WO00370,26.16
OR0011331,CU05641,IR,2025-06-27,WO00253,64.01
OR0011332,CU02611,UK,2018-09-03,WO00177,28.02
OR0011333,CU05613,CA,2021-03-07,WO00120,54.615
OR0011334,CU07130,UK,2022-12-28,WO00378,42.55
OR0011335,CU08688,IR,2025-05-27,WO00314,14.11
OR0011336,CU06430,UK,2019-12-24,WO00356,94.7
OR0011337,CU01718,CA,2026-03-06,WO00201,91.45
OR0011338,CU08651,CA,2024-12-23,WO00440,73.96
OR0011339,CU04564,UK,2017-10-10,WO00182,26.9
OR0011340,CU01257,IR,2019-01-22,WO00240,32.16
OR0011341,CU05783,CA,2025-03-25,WO00160,37.5025
OR0011342,CU07853,UK,2017-12-16,WO00210,28.39
OR0011343,CU02102,UK,2016-12-03,WO00254,24.599999999999998
OR0011344,CU03018,CA,2025-11-08,WO00422,22.91
OR0011345,CU06260,UK,2022-09-27,WO00433,43.4
OR0011346,CU04124,UK,2022-10-31,WO00318,39.22
OR0011347,CU04244,IR,2023-11-14,WO00163,26.71
OR0011348,CU06007,IR,2024-04-27,WO00403,17.0325
OR0011349,CU05839,UK,2023-08-12,WO00234,114.78
OR0011350,CU01787,CA,2026-03-10,WO00016,48.45
OR0011351,CU01627,CA,2024-11-13,WO00428,63.28
OR0011352,CU01175,IR,2024-12-07,WO00314,64.62
OR0011353,CU06498,UK,2026-01-25,WO00272,54.230000000000004
OR0011354,CU06804,CA,2024-01-28,WO00259,62.1
OR0011355,CU04552,IR,2024-02-03,WO00322,36.980000000000004
OR0011356,CU04635,UK,2025-08-03,WO00247,52.730000000000004
OR0011357,CU01510,UK,2024-01-29,WO00485,32.55
OR0011358,CU03658,CA,2025-09-23,WO00252,22.97
OR0011359,CU01353,CA,2025-07-01,WO00152,53.04
OR0011360,CU01810,IR,2023-08-21,WO00437,30.01
OR0011361,CU06628,CA,2025-11-02,WO00042,41.38
OR0011362,CU03691,UK,2022-01-11,WO00335,24.645
OR0011363,CU07355,IR,2021-04-26,WO00222,85.1915
OR0011364,CU02913,CA,2024-06-14,WO00044,144.4
OR0011365,CU06505,IR,2023-11-03,WO00239,64.45
OR0011366,CU00381,UK,2026-03-15,WO00452,91.3275
OR0011367,CU07885,UK,2026-01-16,WO00300,36.589999999999996
OR0011368,CU05881,CA,2023-04-08,WO00299,52.38
OR0011369,CU06678,CA,2023-11-12,WO00044,31.7
OR0011370,CU06514,CA,2022-06-10,WO00200,23.76
OR0011371,CU00795,CA,2025-10-28,WO00407,102.83
OR0011372,CU01268,UK,2023-04-22,WO00169,52.89
OR0011373,CU04377,IR,2023-10-15,WO00138,23.24
OR0011374,CU08493,CA,2024-03-20,WO00017,46.660000000000004
OR0011375,CU05265,UK,2022-07-19,WO00321,99.72
OR0011376,CU07483,CA,2026-03-10,WO00021,12.6
OR0011377,CU06967,UK,2025-09-05,WO00439,32.83
OR0011378,CU07426,UK,2024-05-14,WO00396,29.265
OR0011379,CU07554,UK,2024-08-27,WO00065,20.47
OR0011380,CU05891,CA,2024-11-09,WO00110,32.78
OR0011381,CU01690,UK,2025-07-05,WO00065,85.85
OR0011382,CU01350,CA,2021-06-28,WO00446,35.66
OR0011383,CU02521,CA,2025-07-19,WO00337,23.080000000000002
OR0011384,CU03312,CA,2026-02-23,WO00404,122.61999999999999
OR0011385,CU01420,UK,2025-01-05,WO00258,41.572500000000005
OR0011386,CU02392,UK,2024-06-23,WO00287,3.43
OR0011387,CU00989,CA,2024-12-07,WO00285,63.55
OR0011388,CU06042,IR,2024-04-12,WO00057,73.17999999999999
OR0011389,CU08697,CA,2025-11-10,WO00038,113.26
OR0011390,CU03604,CA,2025-04-05,WO00139,29.38
OR0011391,CU08133,UK,2020-04-12,WO00433,6.13
OR0011392,CU00629,CA,2023-06-10,WO00233,87.99
OR0011393,CU07966,UK,2022-12-20,WO00167,23.85
OR0011394,CU02008,UK,2026-01-28,WO00467,38.11
OR0011395,CU05229,CA,2025-02-08,WO00404,140.39
OR0011396,CU07701,IR,2021-05-04,WO00382,29.025
OR0011397,CU07929,CA,2024-12-10,WO00015,64.58
OR0011398,CU06056,CA,2025-05-23,WO00462,17.3
OR0011399,CU05635,CA,2024-05-24,WO00139,88.07
OR0011400,CU00670,UK,2025-10-19,WO00443,66.0
OR0011401,CU03789,CA,2026-02-05,WO00450,51.555
OR0011402,CU01571,IR,2024-01-12,WO00156,92.21
OR0011403,CU03420,CA,2026-03-05,WO00303,21.87
OR0011404,CU05211,IR,2026-02-14,WO00421,123.6566
OR0011405,CU01564,CA,2025-03-18,WO00155,27.040000000000003
OR0011406,CU07527,IR,2025-11-24,WO00278,97.96
OR0011407,CU06943,UK,2026-03-17,WO00234,55.71
OR0011408,CU05427,UK,2023-05-12,WO00359,78.31
OR0011409,CU08919,CA,2026-03-10,WO00074,49.660000000000004
OR0011410,CU05833,CA,2025-02-08,WO00083,82.28
OR0011411,CU04232,UK,2023-09-05,WO00438,37.53
OR0011412,CU05000,CA,2025-07-03,WO00108,62.66
OR0011413,CU06022,CA,2026-01-20,WO00260,13.29
OR0011414,CU04228,CA,2025-09-02,WO00407,75.06
